Mnemonic,Description,,"Std Chg","CPT or HCPC ","Rev Code","Inpt or Outpt","Aetna Commercial","AllWays Commercial","AllWays MassHealth","Beacon Commercial","Beacon Medicaid","Beacon Medicare","BCBSMA HMO Commercial","BCBSMA IND Commercial","BCBSMA PPO Commercial",BMCHNP,"CDPHP Commercial","CIGNA Commercial","Connecticare Commercial","FALLON Commercial","Fallon MCRHMO","Fallon Navicare","First Health Coventry",HPHC,HNE,"HNE MCRHMO",Multiplan,MVP,"Self Pay","Tufts Public Plan Masshealth & QHP Subsidized","Tufts Public Plan QHP Non Subsidized",Tufts,Unicare,United,"United Optum BH Commercial","United Optum BH Medicaid",Min,Max
3150200000,"Trach Tube Chge Prior To Fstla","Facility ",330.97,31502,0410,OP,294.23233000000005,289.56565300000005,122.45890000000001,N/A,N/A,N/A,195.007524,209.50401000000002,205.333788,189.62686695866404,297.87300000000005,297.87300000000005,314.42150000000004,307.80210000000005,250.61495940444604,286.41709646222404,307.80210000000005,314.42150000000004,250.80906600000003,274.483050776298,297.87300000000005,297.87300000000005,314.42150000000004,202.22267000000002,231.34803,281.3245,195.2723,297.87300000000005,N/A,N/A,122.45890000000001,314.42150000000004
3150200000,"Trach Tube Chge Prior To Fstla","Facility ",116.65,31502,0410,IP,103.70185000000001,102.057085,55.992,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,104.98500000000001,104.98500000000001,110.8175,108.48450000000001,Grouper,Grouper,110.8175,110.8175,Grouper,Grouper,104.98500000000001,104.98500000000001,110.8175,71.27315,81.53835,99.1525,Grouper,104.98500000000001,N/A,N/A,55.992,110.8175
3159900000,"Unlisted procedure, larynx","Professional Service  ",402.12,31599,960,OP,N/A,351.814788,148.7844,N/A,N/A,N/A,N/A,N/A,N/A,N/A,361.908,361.908,382.014,N/A,N/A,N/A,N/A,N/A,N/A,N/A,361.908,N/A,382.014,N/A,291.537,341.802,N/A,361.908,N/A,N/A,148.7844,382.014
3172000000,"Cathtrzatn Nasotracheal; Spx","Facility ",193.69,31720,0410,OP,172.19041,169.459381,71.6653,N/A,N/A,N/A,114.12214799999998,122.60577,120.16527599999999,157.396557888132,174.321,174.321,184.00549999999998,180.1317,226.3936524768828,258.73560283072317,180.1317,184.00549999999998,146.778282,247.9549527127764,174.321,174.321,184.00549999999998,118.34459,135.38931,164.63649999999998,114.27709999999999,174.321,N/A,N/A,71.6653,258.73560283072317
3240500000,"Bx Lung/Medstnm Percut Needle","Facility ",4158.75,32405,0761,OP,3697.12875,3638.490375,1538.7375,N/A,N/A,N/A,2450.3354999999997,2632.48875,2580.0885,770.4608445967369,3742.875,3742.875,3950.8125,3867.6375000000003,1689.2372968927095,1930.556910734525,3867.6375000000003,3950.8125,3151.50075,1850.1170394539197,3742.875,3742.875,3950.8125,2540.99625,2906.96625,3534.9375,2453.6625,3742.875,N/A,N/A,770.4608445967369,3950.8125
3255000000,"Insert Indwelling Tun Plral","Facility ",8114.89,32550,0761,OP,7214.137210000001,7099.717261000001,3002.5093,N/A,N/A,N/A,4781.293188,5136.72537,5034.477756,770.4608445967369,7303.401000000001,7303.401000000001,7709.1455,7546.8477,3826.6184872715444,4373.278271167479,7546.8477,7709.1455,6149.463642000001,4191.058343202167,7303.401000000001,7303.401000000001,7709.1455,4958.19779,5672.30811,6897.6565,4787.7851,7303.401000000001,N/A,N/A,770.4608445967369,7709.1455
3255200000,"Rmvl Lung Cathetr w/Cuff","Facility ",1939.84,32552,0760,OP,1724.51776,1697.166016,717.7407999999999,N/A,N/A,N/A,1142.953728,1227.91872,1203.4767359999998,770.4608445967369,1745.856,1745.856,1842.8479999999997,1804.0512,775.956811423248,886.807784483712,1804.0512,1842.8479999999997,1470.010752,849.857460130224,1745.856,1745.856,1842.8479999999997,1185.24224,1355.94816,1648.8639999999998,1144.5056,1745.856,N/A,N/A,717.7407999999999,1842.8479999999997
3255400000,"Aspirate Pleura w/o Imaging",Clinic,95,32554,0510,OP,84.455,83.1155,35.15,N/A,N/A,N/A,55.974,60.135,58.937999999999995,770.4608445967369,85.5,85.5,90.25,88.35000000000001,775.956811423248,886.807784483712,88.35000000000001,90.25,71.991,849.857460130224,85.5,85.5,90.25,58.045,66.405,80.75,56.05,85.5,N/A,N/A,35.15,886.807784483712
3255700000,"Insert Cath Pleura W/ Image","Facility ",1984.68,32557,0320,OP,1764.3805200000002,1736.396532,734.3316,N/A,N/A,N/A,1169.373456,1256.3024400000002,1231.295472,770.4608445967369,1786.212,1786.212,1885.446,1845.7524,2007.4054415458681,2294.1776474809917,1845.7524,1885.446,1503.990504,2198.586912169284,1786.212,1786.212,1885.446,1212.63948,1387.29132,1686.978,1170.9612,1786.212,N/A,N/A,734.3316,2294.1776474809917
3256000000,"Instlj Via Chst Tube/Cath Agnt","Facility ",814.64,32560,0761,OP,724.21496,712.728536,301.41679999999997,N/A,N/A,N/A,479.98588799999993,515.66712,505.402656,770.4608445967369,733.176,733.176,773.9079999999999,757.6152000000001,775.956811423248,886.807784483712,757.6152000000001,773.9079999999999,617.334192,849.857460130224,733.176,733.176,773.9079999999999,497.74503999999996,569.43336,692.444,480.63759999999996,733.176,N/A,N/A,301.41679999999997,886.807784483712
3301600000,"Pericardiocentesis w/Imaging","Facility ",4942.03,33016,0409,OP,4393.464669999999,4323.782047,1828.5511,N/A,N/A,N/A,2911.8440759999994,3128.30499,3066.0354119999997,770.4608445967369,4447.827,4447.827,4694.9285,4596.0879,2007.4054415458681,2294.1776474809917,4596.0879,4694.9285,3745.070334,2198.586912169284,4447.827,4447.827,4694.9285,3019.58033,3454.4789699999997,4200.7255,2915.7976999999996,4447.827,N/A,N/A,770.4608445967369,4694.9285
3301700000,"Pericardial Drainage","Facility ",1848.22,33017,0761,OP,1643.0675800000001,1617.007678,683.8414,N/A,N/A,N/A,1088.971224,1169.92326,1146.6356879999998,770.4608445967369,1663.3980000000001,1663.3980000000001,1755.809,1718.8446000000001,N/A,N/A,1718.8446000000001,1755.809,1400.581116,N/A,1663.3980000000001,1663.3980000000001,1755.809,1129.26242,1291.9057799999998,1570.987,1090.4497999999999,1663.3980000000001,N/A,N/A,683.8414,1755.809
3322200000,"RevReloc Skin Pckt PM","Facility ",4526.23,33222,0480,OP,4023.8184699999997,3959.9986269999995,1674.7051,N/A,N/A,N/A,2666.8547159999994,2865.1035899999997,2808.0730919999996,N/A,4073.6069999999995,4073.6069999999995,4299.9185,4209.3939,1997.0845398255028,2282.382331229146,4209.3939,4299.9185,3429.977094,2187.2830674279317,4073.6069999999995,4073.6069999999995,4299.9185,2765.5265299999996,3163.8347699999995,3847.2954999999997,2670.4756999999995,4073.6069999999995,N/A,N/A,1674.7051,4299.9185
3322300000,"Revj Skn Pckt For Cardiovrter","Facility ",4526.23,33223,0480,OP,4023.8184699999997,3959.9986269999995,1674.7051,N/A,N/A,N/A,2666.8547159999994,2865.1035899999997,2808.0730919999996,N/A,4073.6069999999995,4073.6069999999995,4299.9185,4209.3939,1997.0845398255028,2282.382331229146,4209.3939,4299.9185,3429.977094,2187.2830674279317,4073.6069999999995,4073.6069999999995,4299.9185,2765.5265299999996,3163.8347699999995,3847.2954999999997,2670.4756999999995,4073.6069999999995,N/A,N/A,1674.7051,4299.9185
3327000000,"Ins/Rep Subq Defibrillator","Facility ",93593.47,33270,0480,OP,83204.59483,81884.926903,34629.5839,N/A,N/A,N/A,55145.27252399999,59244.66651,58065.388788,15666.496116379314,84234.123,84234.123,88913.7965,87041.9271,39729.72453169816,45405.39946479789,87041.9271,88913.7965,70925.131566,43513.50782043131,84234.123,84234.123,88913.7965,57185.61017,65421.83553,79554.4495,55220.1473,84234.123,N/A,N/A,15666.496116379314,88913.7965
3500000026,"Category II Annual","Facility ",684.15,G0297,0350,OP,608.20935,598.562835,253.13549999999998,N/A,N/A,N/A,403.10117999999994,433.06694999999996,424.44665999999995,47.563174550688004,615.735,615.735,649.9425,636.2595,98.21759845257361,112.2486839457984,636.2595,649.9425,518.44887,107.5716554480568,615.735,615.735,649.9425,418.01565,478.2208499999999,581.5274999999999,403.64849999999996,615.735,N/A,N/A,47.563174550688004,649.9425
3500000027,"Category II Screening","Facility ",684.15,G0297,0350,OP,608.20935,598.562835,253.13549999999998,N/A,N/A,N/A,403.10117999999994,433.06694999999996,424.44665999999995,47.563174550688004,615.735,615.735,649.9425,636.2595,98.21759845257361,112.2486839457984,636.2595,649.9425,518.44887,107.5716554480568,615.735,615.735,649.9425,418.01565,478.2208499999999,581.5274999999999,403.64849999999996,615.735,N/A,N/A,47.563174550688004,649.9425
3600000000,"Intro Ndl/Intracath Vein","Facility ",449.65,36000,0360,OP,399.73885,393.398785,166.3705,N/A,N/A,N/A,264.93377999999996,284.62845,278.96286,83.17297233929521,404.685,404.685,427.16749999999996,418.1745,N/A,N/A,418.1745,427.16749999999996,340.74477,N/A,404.685,404.685,427.16749999999996,274.73614999999995,314.30535,382.2025,265.2935,404.685,N/A,N/A,83.17297233929521,427.16749999999996
3600000000,"Intro Ndl/Intracath Vein","Facility ",29.36,36000,0360,IP,26.10104,25.687064,14.092799999999999,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,26.424,26.424,27.892,27.3048,Grouper,Grouper,27.892,27.892,Grouper,Grouper,26.424,26.424,27.892,17.938959999999998,20.52264,24.956,Grouper,26.424,N/A,N/A,14.092799999999999,27.892
3600200000,"Inj Px Perq Tx; Extrmty","Facility ",312.64,36002,0402,OP,277.93696,273.528736,115.6768,N/A,N/A,N/A,184.20748799999998,197.90112,193.96185599999998,N/A,281.376,281.376,297.008,290.7552,775.956811423248,886.807784483712,290.7552,297.008,236.918592,849.857460130224,281.376,281.376,297.008,191.02303999999998,218.53535999999997,265.74399999999997,184.45759999999999,281.376,N/A,N/A,115.6768,886.807784483712
3600200000,"Inj Px Perq Tx; Extrmty","Facility ",390.78,36002,0402,IP,347.40342,341.893422,187.57439999999997,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,351.702,351.702,371.24099999999993,363.42539999999997,Grouper,Grouper,371.24099999999993,371.24099999999993,Grouper,Grouper,351.702,351.702,371.24099999999993,238.76657999999998,273.15522,332.16299999999995,Grouper,351.702,N/A,N/A,187.57439999999997,371.24099999999993
3600500000,"Njx Px Vngph w/Intr Intrcth","Facility ",450.75,36005,0320,OP,400.71675,394.361175,166.7775,N/A,N/A,N/A,265.58189999999996,285.32475,279.64529999999996,766.8310233810265,405.675,405.675,428.2125,419.19750000000005,N/A,N/A,419.19750000000005,428.2125,341.57835,N/A,405.675,405.675,428.2125,275.40825,315.07425,383.1375,265.9425,405.675,N/A,N/A,166.7775,766.8310233810265
3601000000,"Intro Cath Sup/Infer Vena","Facility ",682.52,36010,0320,OP,606.76028,597.136748,252.5324,N/A,N/A,N/A,402.14078399999994,432.03516,423.43540799999994,766.8310233810265,614.268,614.268,648.394,634.7436,N/A,N/A,634.7436,648.394,517.213656,N/A,614.268,614.268,648.394,417.01972,477.08147999999994,580.1419999999999,402.68679999999995,614.268,N/A,N/A,252.5324,766.8310233810265
3601100000,"Slctv Cath Plmt Ven Sys 1St","Facility ",755.54,36011,0320,OP,671.67506,661.021946,279.5498,N/A,N/A,N/A,445.16416799999996,478.25682,468.7370159999999,766.8310233810265,679.986,679.986,717.7629999999999,702.6522,N/A,N/A,702.6522,717.7629999999999,572.548212,N/A,679.986,679.986,717.7629999999999,461.63494,528.1224599999999,642.209,445.76859999999994,679.986,N/A,N/A,279.5498,766.8310233810265
3622250000,"Plce Cath Carotid/Inom Art Bil","Facility ",5986.61,36222,0323,OP,5322.0962899999995,5237.685089,2215.0456999999997,N/A,N/A,N/A,3527.3106119999993,3789.52413,3714.0928439999993,3272.9096572070143,5387.949,5387.949,5687.2795,5567.5473,3410.5708083840123,3897.795209581728,5567.5473,5687.2795,4536.653058,3735.387075849156,5387.949,5387.949,5687.2795,3657.8187099999996,4184.64039,5088.6185,3532.0998999999997,5387.949,N/A,N/A,2215.0456999999997,5687.2795
3622300000,"Plce Cath Carotid/Inom Art Bil","Facility ",6172.63,36223,0323,OP,5487.46807,5400.433987,2283.8731,N/A,N/A,N/A,3636.913596,3907.27479,3829.499652,3272.9096572070143,5555.367,5555.367,5863.9985,5740.5459,5656.460669740063,6464.526479702929,5740.5459,5863.9985,4677.619014,6195.171209715306,5555.367,5555.367,5863.9985,3771.47693,4314.668369999999,5246.7355,3641.8516999999997,5555.367,N/A,N/A,2283.8731,6464.526479702929
3625100000,"Ins Cath Ren Art 1St Unilat","Facility ",3463.89,36251,0323,OP,3079.39821,3030.557361,1281.6393,N/A,N/A,N/A,2040.9239879999998,2192.64237,2148.997356,3272.9096572070143,3117.5009999999997,3117.5009999999997,3290.6955,3221.4177,3410.5708083840123,3897.795209581728,3221.4177,3290.6955,2624.935842,3735.387075849156,3117.5009999999997,3117.5009999999997,3290.6955,2116.4367899999997,2421.25911,2944.3064999999997,2043.6951,3117.5009999999997,N/A,N/A,1281.6393,3897.795209581728
3625200000,"Ins Cath Ren Art 1St Bilat","Facility ",5176.86,36252,0323,OP,4602.22854,4529.2348139999995,1915.4381999999998,N/A,N/A,N/A,3050.2059119999994,3276.9523799999997,3211.7239439999994,3272.9096572070143,4659.174,4659.174,4918.017,4814.4798,3410.5708083840123,3897.795209581728,4814.4798,4918.017,3923.024508,3735.387075849156,4659.174,4659.174,4918.017,3163.06146,3618.6251399999996,4400.330999999999,3054.3473999999997,4659.174,N/A,N/A,1915.4381999999998,4918.017
3640500000,"Venipuncture <3yr Scalp Vein","Facility ",127,36405,0269,OP,112.903,111.1123,46.99,N/A,N/A,N/A,74.82839999999999,80.391,78.79079999999999,N/A,114.3,114.3,120.64999999999999,118.11,N/A,N/A,118.11,120.64999999999999,96.2406,N/A,114.3,114.3,120.64999999999999,77.597,88.773,107.95,74.92999999999999,114.3,N/A,N/A,46.99,120.64999999999999
3640500000,"Venipuncture <3yr Scalp Vein","Facility ",49.32,36405,0269,IP,43.84548,43.150068,23.6736,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,44.388,44.388,46.854,45.8676,Grouper,Grouper,46.854,46.854,Grouper,Grouper,44.388,44.388,46.854,30.13452,34.47468,41.922,Grouper,44.388,N/A,N/A,23.6736,46.854
3640600000,"Bld Draw < 3 YEars Other Vein","Facility ",124.79,36406,269,OP,110.93831,109.17877100000001,46.1723,N/A,N/A,N/A,73.526268,78.99207,77.419716,N/A,112.311,112.311,118.5505,116.05470000000001,N/A,N/A,116.05470000000001,118.5505,94.56586200000001,N/A,112.311,112.311,118.5505,76.24669,87.22821,106.0715,73.6261,112.311,N/A,N/A,46.1723,118.5505
3643000000,"Blood Admin Transf Chrg","Facility ",715.7,36430,0391,OP,636.2573000000001,626.16593,264.809,N/A,N/A,N/A,421.69043999999997,453.03810000000004,444.02028,399.0925843549177,644.1300000000001,644.1300000000001,679.915,665.6010000000001,477.5554804695949,545.7776919652513,665.6010000000001,679.915,542.3574600000001,523.0369548000324,644.1300000000001,644.1300000000001,679.915,437.2927,500.2743,608.345,422.263,644.1300000000001,N/A,N/A,264.809,679.915
3646500000,"Non Cmpnd Sclrsnt Inj 1 Vein",Clinic,1726,36465,0510,OP,1534.414,1510.0774000000001,638.62,N/A,N/A,N/A,1016.9591999999999,1092.558,1070.8103999999998,875.2875779814769,1553.4,1553.4,1639.6999999999998,1605.18,1997.0845398255028,2282.382331229146,1605.18,1639.6999999999998,1307.9628,2187.2830674279317,1553.4,1553.4,1639.6999999999998,1054.586,1206.474,1467.1,1018.3399999999999,1553.4,N/A,N/A,638.62,2282.382331229146
3646600000,"Non Cmpnd Sclrsnt Multi Vein",Clinic,1914,36466,0510,OP,1701.546,1674.5586,708.18,N/A,N/A,N/A,1127.7287999999999,1211.5620000000001,1187.4456,875.2875779814769,1722.6000000000001,1722.6000000000001,1818.3,1780.02,1997.0845398255028,2282.382331229146,1780.02,1818.3,1450.4292,2187.2830674279317,1722.6000000000001,1722.6000000000001,1818.3,1169.454,1337.886,1626.8999999999999,1129.26,1722.6000000000001,N/A,N/A,708.18,2282.382331229146
3646800000,"Sclrsnt Spider Vein Limb/Trnk",Clinic,122,36468,0510,OP,108.458,106.73780000000001,45.14,N/A,N/A,N/A,71.88239999999999,77.226,75.6888,875.2875779814769,109.8,109.8,115.89999999999999,113.46000000000001,215.03867197143245,245.7584822530656,113.46000000000001,115.89999999999999,92.4516,235.5185454925212,109.8,109.8,115.89999999999999,74.542,85.27799999999999,103.7,71.97999999999999,109.8,N/A,N/A,45.14,875.2875779814769
3647000000,"Sclerosant Single Vein Inj",Clinic,123,36470,0510,OP,109.34700000000001,107.6127,45.51,N/A,N/A,N/A,72.4716,77.859,76.30919999999999,875.2875779814769,110.7,110.7,116.85,114.39,393.2184010937364,449.3924583928416,114.39,116.85,93.2094,430.6677726264732,110.7,110.7,116.85,75.15299999999999,85.97699999999999,104.55,72.57,110.7,N/A,N/A,45.51,875.2875779814769
3647100000,"Inj Thrpy Of Vein; Multiple",Clinic,190,36471,0510,OP,168.91,166.231,70.3,N/A,N/A,N/A,111.948,120.27,117.87599999999999,875.2875779814769,171,171,180.5,176.70000000000002,393.2184010937364,449.3924583928416,176.70000000000002,180.5,143.982,430.6677726264732,171,171,180.5,116.09,132.81,161.5,112.1,171,N/A,N/A,70.3,875.2875779814769
3647500000,"Endovenous RF 1st Vein",Clinic,1719,36475,0510,OP,1528.191,1503.9531,636.03,N/A,N/A,N/A,1012.8347999999999,1088.127,1066.4676,N/A,1547.1000000000001,1547.1000000000001,1633.05,1598.67,3410.5708083840123,3897.795209581728,1598.67,1633.05,1302.6582,3735.387075849156,1547.1000000000001,1547.1000000000001,1633.05,1050.309,1201.581,1461.1499999999999,1014.2099999999999,1547.1000000000001,N/A,N/A,636.03,3897.795209581728
3647600000,"EndovenoUS Rf Vein Add-On",Clinic,416,36476,0510,OP,369.824,363.9584,153.92,N/A,N/A,N/A,245.10719999999998,263.328,258.08639999999997,N/A,374.40000000000003,374.40000000000003,395.2,386.88,N/A,N/A,386.88,395.2,315.2448,N/A,374.40000000000003,374.40000000000003,395.2,254.176,290.784,353.59999999999997,245.44,374.40000000000003,N/A,N/A,153.92,395.2
3648200000,"Endoven Ther Chem Adhes 1st",Clinic,2170,36482,0510,OP,1929.13,1898.5330000000001,802.9,N/A,N/A,N/A,1278.5639999999999,1373.6100000000001,1346.2679999999998,N/A,1953,1953,2061.5,2018.1000000000001,5656.460669740063,6464.526479702929,2018.1000000000001,2061.5,1644.4260000000002,6195.171209715306,1953,1953,2061.5,1325.87,1516.83,1844.5,1280.3,1953,N/A,N/A,802.9,6464.526479702929
3648300000,"Endoven Ther Chem Adhes Sbsq",Clinic,175,36483,0510,OP,155.575,153.10750000000002,64.75,N/A,N/A,N/A,103.10999999999999,110.775,108.57,N/A,157.5,157.5,166.25,162.75,N/A,N/A,162.75,166.25,132.615,N/A,157.5,157.5,166.25,106.925,122.32499999999999,148.75,103.25,157.5,N/A,N/A,64.75,166.25
3651400000,"Apheresis Plasma","Facilty ",4064.59,36514,0940,OP,3613.4205100000004,3556.1097910000003,1503.8983,N/A,N/A,N/A,2394.856428,2572.88547,2521.671636,3109.9432012464986,3658.1310000000003,3658.1310000000003,3861.3605,3780.0687000000003,1628.9524923353135,1861.659991240358,3780.0687000000003,3861.3605,3080.146302,1784.0908249386764,3658.1310000000003,3658.1310000000003,3861.3605,2483.46449,2841.14841,3454.9015,2398.1081,3658.1310000000003,N/A,N/A,1503.8983,3861.3605
3656900000,"Picc Insrt; No Guide >/5yrs","Facility ",1863.11,36569,0761,OP,1656.30479,1630.034939,689.3507,N/A,N/A,N/A,1097.7444119999998,1179.34863,1155.8734439999998,1187.4522025325714,1676.799,1676.799,1769.9544999999998,1732.6923,2007.4054415458681,2294.1776474809917,1732.6923,1769.9544999999998,1411.864758,2198.586912169284,1676.799,1676.799,1769.9544999999998,1138.3602099999998,1302.31389,1583.6435,1099.2349,1676.799,N/A,N/A,689.3507,2294.1776474809917
3659800000,"Inj w/Fluor Eval Cv Access","Facility ",86.4,36598,0320,OP,76.8096,75.59136000000001,31.968,N/A,N/A,N/A,50.90688,54.6912,53.60256,788.6725337996977,77.76,77.76,82.08,80.352,226.1251897153704,258.4287882461376,80.352,82.08,65.47392,247.66092206921516,77.76,77.76,82.08,52.790400000000005,60.3936,73.44,50.976,77.76,N/A,N/A,31.968,788.6725337996977
3660000000,"Arterial Punc Wthdrwl of Blood",Clinic,49.5,36600,0300,OP,44.0055,43.30755,18.315,N/A,N/A,N/A,29.165399999999998,31.3335,30.709799999999998,83.17297233929521,44.550000000000004,44.550000000000004,47.025,46.035000000000004,134.181665429994,153.350474777136,46.035000000000004,47.025,37.5111,146.960871661422,44.550000000000004,44.550000000000004,47.025,30.2445,34.6005,42.074999999999996,29.205,44.550000000000004,N/A,N/A,18.315,153.350474777136
3666000000,"Catheter Umbilical Artery MBU","Facility ",1001.33,36660,0361,OP,890.1823700000001,876.063617,370.4921,N/A,N/A,N/A,589.9836359999999,633.84189,621.225132,83.17297233929521,901.197,901.197,951.2635,931.2369000000001,N/A,N/A,931.2369000000001,951.2635,758.8078740000001,N/A,901.197,901.197,951.2635,611.81263,699.92967,851.1305,590.7847,901.197,N/A,N/A,83.17297233929521,951.2635
3718700000,"Venous Mech Thrombectomy","Facility ",7225.98,37187,0761,OP,6423.89622,6322.009902,2673.6126,N/A,N/A,N/A,4257.547415999999,4574.04534,4482.997992,3083.28279024835,6503.382,6503.382,6864.681,6720.1614,6096.699826359433,6967.656944410781,6720.1614,6864.681,5475.8476439999995,6677.337905060331,6503.382,6503.382,6864.681,4415.07378,5050.9600199999995,6142.083,4263.3282,6503.382,N/A,N/A,2673.6126,6967.656944410781
3719100000,"Insrt vc  Endvsc W/S&I Perf","Facility ",11586.01,37191,0761,OP,10299.96289,10136.600149,4286.8237,N/A,N/A,N/A,6826.477091999999,7333.94433,7187.960604,3083.28279024835,10427.409,10427.409,11006.709499999999,10774.989300000001,5656.460669740063,6464.526479702929,10774.989300000001,11006.709499999999,8779.878378000001,6195.171209715306,10427.409,10427.409,11006.709499999999,7079.05211,8098.620989999999,9848.1085,6835.7459,10427.409,N/A,N/A,3083.28279024835,11006.709499999999
